26/04/2015,21:47,27.65,85.97,4,Dolakha,NSC,
26/04/2015,20:42,28.31,84.97,4.5,Gorkha,NSC,
26/04/2015,20:29,27.72,85.97,4.5,Sindhupalchowk,NSC,
26/04/2015,20:17,27.79,85.15,4,Nuwakot,NSC,
26/04/2015,19:08,27.68,85.95,4,Dolakha,NSC,
26/04/2015,18:56,27.89,85.6,5,Sindhupalchowk,NSC,
26/04/2015,15:27,27.77,85.91,4.5,Sindhupalchowk,NSC,
26/04/2015,14:31,27.97,85.81,4.5,Sindhupalchowk,NSC,
26/04/2015,14:25,27.79,86,4.8,Sindhupalchowk,NSC,
26/04/2015,13:22,27.94,86.05,5,Tibet,NSC,
26/04/2015,13:12,27.75,85.94,5.3,Sindhupalchowk,NSC,
26/04/2015,12:54,27.84,86.05,6.9,Dolakha,NSC,
26/04/2015,10:43,28.26,85.02,4.8,Gorkha,NSC,
26/04/2015,10:35,28.04,85.5,4.5,Sindhupalchowk,NSC,
26/04/2015,09:06,27.64,85.63,5,Kavre,NSC,
26/04/2015,08:55,27.8,85.16,5.1,Nuwakot,NSC,
26/04/2015,08:43,28.32,84.73,4.5,Gorkha,NSC,
26/04/2015,06:16,27.84,85.12,4,Nuwakot,NSC,
26/04/2015,06:00,27.67,85.28,4,Kathmandu,NSC,
26/04/2015,05:32,28.05,85.34,4,Rasuwa,NSC,
26/04/2015,05:26,27.67,86.07,4.5,Dolakha,NSC,
26/04/2015,05:25,27.69,85.25,4,Kathmandu,NSC,
26/04/2015,05:01,27.99,85.02,5.5,Nuwakot,NSC,
26/04/2015,02:52,27.82,85.8,4.8,Sindhupalchowk,NSC,
26/04/2015,02:49,27.98,84.99,4,Gorkha,NSC,
26/04/2015,02:17,27.6,85.96,4.8,Sindhupalchowk,NSC,
26/04/2015,02:14,28.24,84.82,4.3,Gorkha,NSC,
26/04/2015,02:08,28.25,85.83,4,Rasuwa,NSC,
26/04/2015,01:56,27.93,85.56,4.4,Sindhupalchowk,NSC,
26/04/2015,01:52,28.14,84.71,4.2,Gorkha,NSC,
26/04/2015,01:49,28.05,85.35,4,Rasuwa,NSC,
26/04/2015,01:29,27.93,85.56,4.1,Sindhupalchowk,NSC,
26/04/2015,00:43,27.71,85.43,4.6,Kathmandu,NSC,
26/04/2015,00:14,27.94,85.55,4.1,Sindhupalchowk,NSC,
25/04/2015,23:46,27.78,85.98,4.1,Sindhupalchowk,NSC,
25/04/2015,23:40,28.1,85.27,4,Rasuwa,NSC,
25/04/2015,23:27,28.34,85.91,5.6,Tibet,NSC,
25/04/2015,23:25,27.78,85.17,4,Nuwakot,NSC,
25/04/2015,23:24,27.9,85.53,4,Sindhupalchowk,NSC,
25/04/2015,23:19,27.77,85.83,4.1,Sindhupalchowk,NSC,
25/04/2015,22:31,27.8,85.29,4,Nuwakot,NSC,
25/04/2015,22:12,27.92,85.64,5.3,Sindhupalchowk,NSC,
25/04/2015,21:02,27.95,85.56,4.2,Sindhupalchowk,NSC,
25/04/2015,20:36,28.14,85.16,4.4,Rasuwa,NSC,
25/04/2015,20:25,27.73,85.9,5,Sindhupalchowk,NSC,
25/04/2015,20:21,27.6,86.09,4.5,Dolakha,NSC,
25/04/2015,20:08,28.05,85.25,4.1,Rasuwa,NSC,
25/04/2015,19:55,27.73,85.9,4.7,Sindhupalchowk,NSC,
25/04/2015,19:47,27.68,85.32,4.1,Kathmandu,NSC,
25/04/2015,19:38,27.79,85.16,4.1,Nuwakot,NSC/RSC,
25/04/2015,19:21,27.69,86.02,4.9,Dolakha,NSC,
25/04/2015,19:15,28.1,85.2,4.7,Rasuwa,NSC/RSC,
25/04/2015,18:29,28.16,84.71,5.5,Gorkha,NSC/RSC,
25/04/2015,18:24,27.82,86.05,4.5,Dolakha,NSC,
25/04/2015,18:02,28,85.4,4.9,Nuwakot,NSC/RSC,
25/04/2015,17:26,28.14,85.28,4.1,Rasuwa,NSC/RSC,
25/04/2015,16:50,27.91,85.5,4.6,Sindhupalchowk,NSC/RSC,
25/04/2015,16:25,27.86,85.85,4,Sindhupalchowk,NSC/RSC,
25/04/2015,16:08,27.87,85.8,4.1,Sindhupalchowk,NSC/RSC,
25/04/2015,15:28,28.29,85.16,4.6,Rasuwa,NSC/RSC,
25/04/2015,15:15,28,85.6,5.5,Sindhupalchowk,NSC/RSC,
25/04/2015,14:48,27.91,85.33,5.3,Nuwakot,NSC/RSC,
25/04/2015,14:40,27.65,85.63,5.7,Kavre,NSC/RSC,
25/04/2015,14:14,28.18,84.95,5.2,Gorkha,NSC/RSC,
25/04/2015,14:05,27.9,84.86,5.1,Dhading,NSC/RSC,
25/04/2015,14:02,27.78,85.84,5.2,Sindhupalchowk,NSC/RSC,
25/04/2015,13:32,27.99,85.71,5.1,Tibet,NSC,
25/04/2015,12:53,28.2,85.75,5.3,Rasuwa,NSC/RSC,
25/04/2015,12:41,28.13,85.65,5.7,Rasuwa,NSC/RSC,
25/04/2015,12:30,28.28,84.72,6.6,Gorkha,NSC/RSC,
25/04/2015,12:23,28.41,85.8,5.5,Tibet,NSC,
25/04/2015,11:56,28.24,84.75,7.6,Gorkha,NSC/RSC,
